Band_ID,Adult_Color,HY_Color,Sex,Birth_Year,Known_Age,Banding_Age,Mother_ID,Father_ID,Banding_Date,Natal_NestKey,Last_Yr_Seen
1560.04123,,,U,1987,True,N,940.25741,1560.03063,06/26/87,87-M30.2,1987
1560.04124,,,U,1987,True,N,940.25741,1560.03063,06/26/87,87-M30.2,1987
1560.04125,,,U,1987,True,N,940.25741,1560.03063,06/26/87,87-M30.2,1987
1560.04126,,,U,1987,True,N,940.25741,1560.03063,06/26/87,87-M30.2,1987
1560.04127,,,U,1987,True,N,940.25741,1560.03063,06/26/87,87-M30.2,1987
1560.04128,,,U,1987,True,N,940.25741,1560.03063,06/26/87,87-M30.2,1987
1560.04129,,,U,1987,True,N,940.25741,1560.03063,06/26/87,87-M30.2,1987
1560.0413,,,U,1987,True,N,940.25748,940.25722,06/26/87,87-N29.3,1987
1560.04131,,,U,1987,True,N,940.25748,940.25722,06/26/87,87-N29.3,1987
1560.04132,,,U,1987,True,N,940.25748,940.25722,06/26/87,87-N29.3,1987
1560.04133,,,U,1987,True,N,940.25748,940.25722,06/26/87,87-N29.3,1987
1560.04134,,,U,1987,True,N,940.25748,940.25722,06/26/87,87-N29.3,1987
1560.04135,,,U,1987,True,N,940.25748,940.25722,06/26/87,87-N29.3,1987
1560.04136,,,U,1987,True,N,940.25077,940.25743,06/26/87,87-O23.6,1987
1560.04137,,,U,1987,True,N,940.25077,940.25743,06/26/87,87-O23.6,1987
1560.04138,,,U,1987,True,N,940.25077,940.25743,06/26/87,87-O23.6,1987
1560.04139,,,U,1987,True,N,940.25077,940.25743,06/26/87,87-O23.6,1987
1560.0414,,,U,1987,True,N,940.25077,940.25743,06/26/87,87-O23.6,1987
1560.04141,,,U,1987,True,N,940.25077,940.25743,06/26/87,87-O23.6,1987
1560.04142,,,U,1987,True,N,940.25343,940.2571,06/26/87,87-M20.2,1987
1560.04143,,,U,1987,True,N,940.25343,940.2571,06/26/87,87-M20.2,1987
1560.04144,,,U,1987,True,N,940.25343,940.2571,06/26/87,87-M20.2,1987
1560.04145,,,U,1987,True,N,940.25343,940.2571,06/26/87,87-M20.2,1987
1560.04146,,,U,1987,True,N,940.25759,940.25172,06/26/87,87-M20.1,1987
1560.04147,,,U,1987,True,N,940.25759,940.25172,06/26/87,87-M20.1,1987
1560.04148,,,U,1987,True,N,940.25759,940.25172,06/26/87,87-M20.1,1987
1560.04149,,,U,1987,True,N,940.25759,940.25172,06/26/87,87-M20.1,1987
1560.0415,,,M,1987,True,N,940.25759,940.25172,06/26/87,87-M20.1,1991
1560.04151,,,U,1987,True,N,940.25759,940.25172,06/26/87,87-M20.1,1987
1560.04152,,,M,1987,True,N,940.25017,940.25173,06/26/87,87-M19.1,1990
1560.04153,,,U,1987,True,N,940.25017,940.25173,06/26/87,87-M19.1,1987
1560.04154,,,U,1987,True,N,940.25017,940.25173,06/26/87,87-M19.1,1987
1560.04155,,,U,1987,True,N,940.25017,940.25173,06/26/87,87-M19.1,1987
1560.04156,,,U,1987,True,N,940.25017,940.25173,06/26/87,87-M19.1,1987
1560.04157,,,U,1987,True,N,940.25017,940.25173,06/26/87,87-M19.1,1987
1560.04158,,,U,1987,True,N,940.25017,940.25173,06/26/87,87-M19.1,1987
1560.04159,,,U,1987,True,N,940.2576,940.25174,06/26/87,87-N18.1,1987
1560.0416,,,U,1987,True,N,940.2576,940.25174,06/26/87,87-N18.1,1987
1560.04161,,,U,1987,True,N,940.2576,940.25174,06/26/87,87-N18.1,1987
1560.04162,,,U,1987,True,N,940.2576,940.25174,06/26/87,87-N18.1,1987
1560.04163,,,U,1987,True,N,940.2576,940.25174,06/26/87,87-N18.1,1987
1560.04164,,,U,1987,True,N,940.2576,940.25174,06/26/87,87-N18.1,1987
1560.04165,,,U,1987,True,N,940.25746,940.25175,06/26/87,87-M21.6,1987
1560.04166,,,U,1987,True,N,940.25746,940.25175,06/26/87,87-M21.6,1987
1560.04167,,,U,1987,True,N,940.25746,940.25175,06/26/87,87-M21.6,1987
1560.04168,,,U,1987,True,N,940.25746,940.25175,06/26/87,87-M21.6,1987
1560.04169,,,U,1987,True,N,940.25746,940.25175,06/26/87,87-M21.6,1987
1560.04173,,,M,1988,False,ASY,,,06/02/89,,1989
1560.04176,,,U,1987,True,N,940.25769,,06/27/87,87-M25.0,1987
1560.04177,,,U,1987,True,N,940.25769,,06/27/87,87-M25.0,1987
1560.04178,,,U,1987,True,N,940.25769,,06/27/87,87-M25.0,1987
1560.04179,,,U,1987,True,N,940.25753,1560.04305,06/27/87,87-M25.1,1987
1560.0418,,,U,1987,True,N,940.25753,1560.04305,06/27/87,87-M25.1,1987
1560.04181,,,U,1987,True,N,940.25753,1560.04305,06/27/87,87-M25.1,1987
1560.04182,,,U,1987,True,N,940.25753,1560.04305,06/27/87,87-M25.1,1987
1560.04183,,,U,1987,True,N,940.25753,1560.04305,06/27/87,87-M25.1,1987
1560.04184,,,U,1987,True,N,940.25753,1560.04305,06/27/87,87-M25.1,1987
1560.04185,,,U,1987,True,N,940.25718,940.25715,06/27/87,87-M26.1,1987
1560.04186,,,U,1987,True,N,940.25718,940.25715,06/27/87,87-M26.1,1987
1560.04187,,,U,1987,True,N,940.25718,940.25715,06/27/87,87-M26.1,1987
1560.04188,,,U,1987,True,N,940.25754,940.25714,06/27/87,87-M25.3,1987
1560.04189,,,U,1987,True,N,940.25754,940.25714,06/27/87,87-M25.3,1987
1560.0419,,,U,1987,True,N,940.25754,940.25714,06/27/87,87-M25.3,1987
1560.04191,,,U,1987,True,N,940.25754,940.25714,06/27/87,87-M25.3,1987
1560.04192,,,U,1987,True,N,940.25754,940.25714,06/27/87,87-M25.3,1987
1560.04193,,,U,1987,True,N,940.25754,940.25714,06/27/87,87-M25.3,1987
1560.04194,,,U,1987,True,N,940.25754,940.25714,06/27/87,87-M25.3,1987
1560.04195,,,U,1987,True,N,940.25754,940.25714,06/27/87,87-M25.3,1987
1560.04196,,,U,1987,True,N,940.25392,1560.04308,06/27/87,87-M27.3,1987
1560.04197,,,U,1987,True,N,940.25392,1560.04308,06/27/87,87-M27.3,1987
1560.04198,,,U,1987,True,N,940.25392,1560.04308,06/27/87,87-M27.3,1987
1560.04199,,,U,1987,True,N,940.25392,1560.04308,06/27/87,87-M27.3,1987
1560.042,,,U,1987,True,N,940.25392,1560.04308,06/27/87,87-M27.3,1987
1560.04217,,,U,1987,True,N,1560.04307,,06/27/87,87-M29.2,1987
1560.04218,,,U,1987,True,N,1560.04307,,06/27/87,87-M29.2,1987
1560.04219,,,U,1987,True,N,1560.04307,,06/27/87,87-M29.2,1987
1560.0422,,,U,1987,True,N,1560.04307,,06/27/87,87-M29.2,1987
1560.04221,,,U,1987,True,N,1560.04307,,06/27/87,87-M29.2,1987
1560.04222,,,U,1987,True,N,1560.04307,,06/27/87,87-M29.2,1987
1560.04223,,,U,1987,True,N,940.25762,940.25719,06/27/87,87-N30.2,1987
1560.04224,,,U,1987,True,N,940.25762,940.25719,06/27/87,87-N30.2,1987
1560.04225,,,U,1987,True,N,940.25762,940.25719,06/27/87,87-N30.2,1987
1560.04226,,,U,1987,True,N,940.25762,940.25719,06/27/87,87-N30.2,1987
1560.04227,,,U,1987,True,N,940.25762,940.25719,06/27/87,87-N30.2,1987
1560.04228,,,U,1987,True,N,940.25274,,06/27/87,87-N27.1,1987
1560.04229,,,U,1987,True,N,940.25274,,06/27/87,87-N27.1,1987
1560.0423,,,U,1987,True,N,940.25274,,06/27/87,87-N27.1,1987
1560.04231,,,U,1987,True,N,940.25274,,06/27/87,87-N27.1,1987
1560.04232,,,U,1987,True,N,940.25274,,06/27/87,87-N27.1,1987
1560.04233,,,U,1987,True,N,940.25274,,06/27/87,87-N27.1,1987
1560.04234,,,U,1987,True,N,940.25274,,06/27/87,87-N27.1,1987
1560.04235,,,U,1987,True,N,940.25374,,06/27/87,87-N28.5,1987
1560.04236,,,U,1987,True,N,940.25374,,06/27/87,87-N28.5,1987
1560.04237,,,U,1987,True,N,940.25374,,06/27/87,87-N28.5,1987
1560.04238,,,U,1987,True,N,940.25374,,06/27/87,87-N28.5,1987
1560.04239,,,U,1987,True,N,940.25755,,06/27/87,87-N29.5,1987
1560.0424,,,U,1987,True,N,940.25755,,06/27/87,87-N29.5,1987
1560.04241,,,U,1987,True,N,940.25755,,06/27/87,87-N29.5,1987
1560.04242,,,U,1987,True,N,940.25755,,06/27/87,87-N29.5,1987
1560.04243,,,U,1987,True,N,910.26434,,06/27/87,87-N31.4,1987
1560.04244,,,U,1987,True,N,910.26434,,06/27/87,87-N31.4,1987
1560.04245,,,U,1987,True,N,910.26434,,06/27/87,87-N31.4,1987
1560.04246,,,U,1987,True,N,910.26434,,06/27/87,87-N31.4,1987
1560.04247,,,U,1987,True,N,910.26434,,06/27/87,87-N31.4,1989
1560.04248,,,U,1987,True,N,940.25349,,06/27/87,87-O28.1,1987
1560.04249,,,U,1987,True,N,940.25349,,06/27/87,87-O28.1,1987
1560.0425,,,U,1987,True,N,940.25349,,06/27/87,87-O28.1,1987
1560.04251,,,U,1987,True,N,940.25349,,06/27/87,87-O28.1,1987
1560.04252,,,U,1987,True,N,940.2575,940.25712,06/27/87,87-O24.1,1987
1560.04253,,,U,1987,True,N,940.2575,940.25712,06/27/87,87-O24.1,1987
1560.04254,,,U,1987,True,N,940.2575,940.25712,06/27/87,87-O24.1,1987
1560.04255,,,U,1987,True,N,940.2575,940.25712,06/27/87,87-O24.1,1987
1560.04256,,,U,1987,True,N,940.2575,940.25712,06/27/87,87-O24.1,1987
1560.04257,,,U,1987,True,N,940.25382,,06/27/87,87-N23.3,1987
1560.04258,,,U,1987,True,N,940.25382,,06/27/87,87-N23.3,1987
1560.04259,,,U,1987,True,N,940.25382,,06/27/87,87-N23.3,1987
1560.0426,,,U,1987,True,N,940.25382,,06/27/87,87-N23.3,1987
1560.04261,,,U,1987,True,N,940.25382,,06/27/87,87-N23.3,1987
1560.04262,,,U,1987,True,N,940.25382,,06/27/87,87-N23.3,1987
1560.04263,,,U,1987,True,N,910.26969,,06/27/87,87-O23.3,1987
1560.04264,,,U,1987,True,N,910.26969,,06/27/87,87-O23.3,1987
1560.04265,,,U,1987,True,N,910.26969,,06/27/87,87-O23.3,1987
1560.04266,,,U,1987,True,N,910.26969,,06/27/87,87-O23.3,1987
1560.04267,,,U,1987,True,N,910.26969,,06/27/87,87-O23.3,1987
1560.04268,,,U,1987,True,N,940.25756,940.25086,06/27/87,87-N19.1,1987
1560.04269,,,U,1987,True,N,940.25756,940.25086,06/27/87,87-N19.1,1987
1560.0427,,,U,1987,True,N,940.25756,940.25086,06/27/87,87-N19.1,1987
1560.04271,,,U,1987,True,N,940.25756,940.25086,06/27/87,87-N19.1,1987
1560.04272,,,U,1987,True,N,940.25756,940.25086,06/27/87,87-N19.1,1987
1560.04273,,,U,1987,True,N,940.25756,940.25086,06/27/87,87-N19.1,1987
1560.04274,,,F,1987,True,N,940.25756,940.25086,06/27/87,87-N19.1,1989
1560.04275,,,U,1987,True,N,910.26766,1560.04445,06/27/87,87-N20.1,1987
1560.04276,,,U,1987,True,N,910.26766,1560.04445,06/27/87,87-N20.1,1987
1560.04277,,,U,1987,True,N,910.26766,1560.04445,06/27/87,87-N20.1,1987
1560.04278,,,F,1987,True,N,910.26766,1560.04445,06/27/87,87-N20.1,1989
1560.04279,,,U,1987,True,N,910.26766,1560.04445,06/27/87,87-N20.1,1987
1560.0428,,,U,1987,True,N,910.26766,1560.04445,06/27/87,87-N20.1,1987
1560.04281,,,U,1987,True,N,910.26766,1560.04445,06/27/87,87-N20.1,1987
1560.04282,,,U,1987,True,N,940.25758,,06/27/87,87-N21.1,1987
1560.04283,,,M,1987,True,N,940.25758,,06/27/87,87-N21.1,1989
1560.04284,,,U,1987,True,N,940.25758,,06/27/87,87-N21.1,1987
1560.04285,,,U,1987,True,N,940.25758,,06/27/87,87-N21.1,1987
1560.04286,,,U,1987,True,N,940.25758,,06/27/87,87-N21.1,1987
1560.04287,,,U,1987,True,N,940.25758,,06/27/87,87-N21.1,1987
1560.04288,,,U,1987,True,N,940.25758,,06/27/87,87-N21.1,1987
1560.04289,,,U,1987,True,N,940.25752,,06/28/87,87-M24.1,1987
1560.0429,,,U,1987,True,N,940.25752,,06/28/87,87-M24.1,1987
1560.04291,,,U,1987,True,N,940.25752,,06/28/87,87-M24.1,1987
1560.04292,,,U,1987,True,N,940.25752,,06/28/87,87-M24.1,1987
1560.04293,,,U,1987,True,N,940.25752,,06/28/87,87-M24.1,1987
1560.04294,,,U,1987,True,N,940.25752,,06/28/87,87-M24.1,1987
1560.04295,,,U,1987,True,N,940.254,1560.04517,06/28/87,87-L27.2,1987
1560.04296,,,U,1987,True,N,940.254,1560.04517,06/28/87,87-L27.2,1987
1560.04297,,,U,1987,True,N,940.254,1560.04517,06/28/87,87-L27.2,1987
1560.04298,,,U,1987,True,N,940.254,1560.04517,06/28/87,87-L27.2,1987
1560.04299,,,U,1987,True,N,940.254,1560.04517,06/28/87,87-L27.2,1987
1560.043,,,U,1987,True,N,940.254,1560.04517,06/28/87,87-L27.2,1987
1560.04301,,,M,1986,False,AHY,,,06/28/87,,1987
1560.04302,,,M,1986,False,AHY,,,06/23/89,,1989
1560.04303,,,M,1986,False,AHY,,,06/28/87,,1987
1560.04304,,,M,1986,False,AHY,,,06/28/87,,1987
1560.04305,,,M,1986,False,AHY,,,06/28/87,,1987
1560.04306,,,M,1986,False,AHY,,,06/28/87,,1987
1560.04307,,,F,1985,False,AHY,,,06/28/87,,1987
1560.04308,,,M,1986,False,AHY,,,06/28/87,,1987
1560.0432,,,U,1995,True,N,2031.58437,2031.58444,06/28/95,95-M26.5,1995
1560.04321,,,U,1995,True,N,2031.58437,2031.58444,06/28/95,95-M26.5,1995
1560.04322,,,U,1995,True,N,2031.58437,2031.58444,06/28/95,95-M26.5,1995
1560.04323,,,U,1995,True,N,2031.58437,2031.58444,06/28/95,95-M26.5,1995
1560.04324,,,U,1995,True,N,2031.58437,2031.58444,06/28/95,95-M26.5,1995
1560.04325,,,U,1995,True,N,2031.58437,2031.58444,06/28/95,95-M26.5,1995
1560.04326,,,U,1995,True,N,2031.58317,2031.58309,06/29/95,95-M31.1,1995
1560.04327,,,U,1995,True,N,2031.58317,2031.58309,06/29/95,95-M31.1,1995
1560.04328,,,U,1995,True,N,2031.58317,2031.58309,06/29/95,95-M31.1,1995
1560.04329,,,U,1995,True,N,2031.58429,2031.58441,06/29/95,95-M28.1,1995
1560.0433,,,U,1995,True,N,2031.58429,2031.58441,06/29/95,95-M28.1,1995
1560.04331,,,U,1995,True,N,2031.58429,2031.58441,06/29/95,95-M28.1,1995
1560.04332,,,U,1995,True,N,2031.58429,2031.58441,06/29/95,95-M28.1,1995
1560.04333,,,U,1995,True,N,2031.58429,2031.58441,06/29/95,95-M28.1,1995
1560.04334,,,U,1995,True,N,2031.58429,2031.58441,06/29/95,95-M28.1,1995
1560.04335,,,U,1995,True,N,2031.58447,2031.57605,06/29/95,95-O25.4,1995
1560.04336,,,U,1995,True,N,2031.58447,2031.57605,06/29/95,95-O25.4,1995
1560.04337,,,U,1995,True,N,2031.58447,2031.57605,06/29/95,95-O25.4,1995
1560.04338,,,U,1995,True,N,2031.56626,2031.57604,06/30/95,95-M20.1,1995
1560.04339,,,U,1995,True,N,2031.56626,2031.57604,06/30/95,95-M20.1,1995
1560.0434,,,U,1995,True,N,2031.56626,2031.57604,06/30/95,95-M20.1,1995
1560.04341,,,U,1995,True,N,2031.56626,2031.57604,06/30/95,95-M20.1,1995
1560.04342,,,U,1995,True,N,2031.58462,2031.56655,06/30/95,95-N27P,1995
1560.04343,,,U,1995,True,N,2031.58462,2031.56655,06/30/95,95-N27P,1995
1560.04344,,,U,1995,True,N,2031.58431,2021.7628,07/01/95,95-O24.1,1995
1560.04345,,,U,1995,True,N,2031.58431,2021.7628,07/01/95,95-O24.1,1995
1560.04346,,,U,1995,True,N,2031.58431,2021.7628,07/01/95,95-O24.1,1995
1560.04347,,,U,1995,True,N,2031.58431,2021.7628,07/01/95,95-O24.1,1995
1560.04348,,,U,1995,True,N,2031.58431,2021.7628,07/01/95,95-O24.1,1995
1560.04349,,,U,1995,True,N,2031.58432,2031.58346,07/01/95,95-M26.6,1995
1560.0435,,,U,1995,True,N,2031.58432,2031.58346,07/01/95,95-M26.6,1995
1560.04351,,,U,1995,True,N,2031.58432,2031.58346,07/01/95,95-M26.6,1995
1560.04352,,,U,1995,True,N,2031.58432,2031.58346,07/01/95,95-M26.6,1995
1560.04353,,,U,1995,True,N,2031.58432,2031.58346,07/01/95,95-M26.6,1995
1560.04355,,,U,1995,True,N,2031.58434,2021.76346,07/01/95,95-M19.2,1995
1560.04356,,,U,1995,True,N,2031.58434,2021.76346,07/01/95,95-M19.2,1995
1560.04357,,,U,1995,True,N,2031.58434,2021.76346,07/01/95,95-M19.2,1995
1560.04358,,,U,1995,True,N,2031.58434,2021.76346,07/01/95,95-M19.2,1995
1560.04359,,,U,1995,True,N,2031.58434,2021.76346,07/01/95,95-M19.2,1995
1560.0436,,,U,1995,True,N,2031.58434,2021.76346,07/01/95,95-M19.2,1995
1560.04361,,,U,1995,True,N,2031.58434,2021.76346,07/01/95,95-M19.2,1995
1560.04362,,,U,1995,True,N,2031.58451,2031.56202,07/02/95,95-L19.2,1995
1560.04363,,,U,1995,True,N,2031.58451,2031.56202,07/02/95,95-L19.2,1995
1560.04364,,,U,1995,True,N,2031.58451,2031.56202,07/02/95,95-L19.2,1995
1560.04365,,,U,1995,True,N,2031.58451,2031.56202,07/02/95,95-L19.2,1995
1560.04366,,,U,1995,True,N,2031.56688,,07/04/95,95-M20.5,1995
1560.04367,,,U,1995,True,N,2031.56688,,07/04/95,95-M20.5,1995
1560.04368,,,U,1995,True,N,2031.56688,,07/04/95,95-M20.5,1995
1560.04369,,,U,1995,True,N,2031.56688,,07/04/95,95-M20.5,1995
1560.0437,,,U,1995,True,N,2031.56698,2031.58461,07/08/95,95-N20.1,1995
1560.04371,,,U,1995,True,N,2031.56698,2031.58461,07/08/95,95-N20.1,1995
1560.04372,,,U,1995,True,N,2031.56698,2031.58461,07/08/95,95-N20.1,1995
1560.04373,,,U,1995,True,N,2031.56698,2031.58461,07/08/95,95-N20.1,1995
1560.04374,,,U,1995,True,N,2031.56698,2031.58461,07/08/95,95-N20.1,1995
1560.04375,,,U,1995,True,N,2031.56698,2031.58461,07/08/95,95-N20.1,1995
1560.04376,,,U,1995,True,N,2021.76297,2031.56682,07/08/95,95-N27.2,1995
1560.04377,,,U,1995,True,N,2021.76297,2031.56682,07/08/95,95-N27.2,1995
1560.04378,,,U,1995,True,N,2021.76297,2031.56682,07/08/95,95-N27.2,1995
1560.04379,,,U,1995,True,N,2021.76297,2031.56682,07/08/95,95-N27.2,1995
1560.0438,,,U,1995,True,N,2021.76297,2031.56682,07/08/95,95-N27.2,1995
1560.04381,,,U,1995,True,N,2031.58456,2031.58467,07/12/95,95-N28.1,1995
1560.04382,,,U,1995,True,N,2031.58456,2031.58467,07/12/95,95-N28.1,1995
1560.04383,,,U,1995,True,N,2031.58456,2031.58467,07/12/95,95-N28.1,1995
1560.04384,,,U,1995,True,N,2031.58459,2031.58466,07/18/95,95-L27.3,1995
1560.04385,,,U,1995,True,N,2031.58459,2031.58466,07/18/95,95-L27.3,1995
1560.04386,,,U,1995,True,N,2031.58459,2031.58466,07/18/95,95-L27.3,1995
1560.04387,,,U,1995,True,N,2031.58459,2031.58466,07/18/95,95-L27.3,1995
1560.04388,,,U,1995,True,N,2031.58452,2031.57603,07/19/95,95-M27.3,1995
1560.04389,,,U,1995,True,N,2031.58452,2031.57603,07/19/95,95-M27.3,1995
1560.0439,,,U,1995,True,N,2031.58452,2031.57603,07/19/95,95-M27.3,1995
1560.04391,,,U,1995,True,N,2031.58452,2031.57603,07/19/95,95-M27.3,1995
1560.04392,,,U,1995,True,N,2031.58452,2031.57603,07/19/95,95-M27.3,1995
1560.04395,,,U,1996,True,N,2031.56698,2031.58486,06/26/96,96-M20.4,1996
1560.04396,,,U,1996,True,N,2031.56698,2031.58486,06/26/96,96-M20.4,1996
1560.04397,,,U,1996,True,N,2031.56698,2031.58486,06/26/96,96-M20.4,1996
1560.04398,,,U,1996,True,N,2031.56698,2031.58486,06/26/96,96-M20.4,1996
1560.04399,,,U,1996,True,N,2031.56698,2031.58486,06/26/96,96-M20.4,1996
1560.044,,,U,1996,True,N,2031.56698,2031.58486,06/26/96,96-M20.4,1996
1560.04401,,,U,1987,True,N,940.25362,,06/28/87,87-M28.3,1987
1560.04402,,,U,1987,True,N,940.25362,,06/28/87,87-M28.3,1987
1560.04403,,,U,1987,True,N,940.25362,,06/28/87,87-M28.3,1987
1560.04404,,,U,1987,True,N,940.25362,,06/28/87,87-M28.3,1987
1560.04405,,,U,1987,True,N,940.25362,,06/28/87,87-M28.3,1987
1560.04406,,,U,1987,True,N,940.25133,940.25391,06/28/87,87-N28.3,1987
1560.04407,,,U,1987,True,N,940.25133,940.25391,06/28/87,87-N28.3,1987
1560.04408,,,U,1987,True,N,940.25133,940.25391,06/28/87,87-N28.3,1987
1560.04409,,,U,1987,True,N,940.25133,940.25391,06/28/87,87-N28.3,1987
1560.0441,,,U,1987,True,N,940.25133,940.25391,06/28/87,87-N28.3,1987
1560.04411,,,U,1987,True,N,940.25133,940.25391,06/28/87,87-N28.3,1987
1560.04412,,,U,1987,True,N,940.25133,940.25391,06/28/87,87-N28.3,1987
1560.04413,,,U,1987,True,N,940.25024,,06/28/87,87-M26.6,1987
1560.04414,,,U,1987,True,N,940.25024,,06/28/87,87-M26.6,1987
1560.04415,,,U,1987,True,N,940.25024,,06/28/87,87-M26.6,1987
1560.04416,,,U,1987,True,N,940.25024,,06/28/87,87-M26.6,1987
1560.04417,,,U,1987,True,N,940.25024,,06/28/87,87-M26.6,1987
1560.04418,,,U,1987,True,N,940.25024,,06/28/87,87-M26.6,1987
1560.04419,,,U,1987,True,N,940.25765,,06/28/87,87-O24.7,1987
1560.0442,,,U,1987,True,N,940.25765,,06/28/87,87-O24.7,1987
1560.04421,,,U,1987,True,N,940.25765,,06/28/87,87-O24.7,1987
1560.04422,,,U,1987,True,N,940.25765,,06/28/87,87-O24.7,1987
1560.04423,,,U,1987,True,N,940.25765,,06/28/87,87-O24.7,1987
1560.04424,,,U,1987,True,N,940.25764,,06/28/87,87-O24.2,1987
1560.04425,,,U,1987,True,N,940.25764,,06/28/87,87-O24.2,1987
1560.04426,,,U,1987,True,N,940.25764,,06/28/87,87-O24.2,1987
1560.04427,,,U,1987,True,N,940.25764,,06/28/87,87-O24.2,1987
1560.04428,,,U,1987,True,N,940.25764,,06/28/87,87-O24.2,1987
1560.04429,,,U,1987,True,N,940.25764,,06/28/87,87-O24.2,1987
1560.0443,,,U,1987,True,N,940.25206,,06/28/87,87-L19.2,1987
1560.04431,,,U,1987,True,N,940.25206,,06/28/87,87-L19.2,1987
1560.04432,,,U,1987,True,N,940.25387,,06/28/87,87-M20.4,1987
1560.04433,,,U,1987,True,N,940.25387,,06/28/87,87-M20.4,1987
1560.04434,,,U,1987,True,N,940.25757,940.25512,06/28/87,87-N20.2,1987
1560.04435,,,U,1987,True,N,940.25757,940.25512,06/28/87,87-N20.2,1987
1560.04436,,,U,1987,True,N,940.25757,940.25512,06/28/87,87-N20.2,1987
1560.04437,,,U,1987,True,N,940.25757,940.25512,06/28/87,87-N20.2,1987
1560.04438,,,U,1987,True,N,940.25757,940.25512,06/28/87,87-N20.2,1987
1560.04439,,,U,1987,True,N,940.25757,940.25512,06/28/87,87-N20.2,1987
1560.0444,,,U,1987,True,N,940.25389,,06/28/87,87-N23.1,1987
1560.04441,,,U,1987,True,N,940.25389,,06/28/87,87-N23.1,1987
1560.04442,,,U,1987,True,N,940.25389,,06/28/87,87-N23.1,1987
1560.04443,,,U,1987,True,N,940.25389,,06/28/87,87-N23.1,1987
1560.04444,,,U,1987,True,N,940.25389,,06/28/87,87-N23.1,1987
1560.04445,,,M,1986,False,AHY,,,06/28/87,,1987
1560.04446,,,U,1987,True,N,940.25771,,06/29/87,87-M31.2,1987
1560.04447,,,U,1987,True,N,940.25771,,06/29/87,87-M31.2,1987
1560.04448,,,U,1987,True,N,940.25771,,06/29/87,87-M31.2,1987
1560.04449,,,F,1987,True,N,940.25771,,06/29/87,87-M31.2,1993
1560.0445,,,U,1987,True,N,940.25771,,06/29/87,87-M31.2,1987
1560.04451,,,U,1987,True,N,940.25029,940.25518,06/29/87,87-M26.7,1987
1560.04452,,,U,1987,True,N,940.25029,940.25518,06/29/87,87-M26.7,1987
1560.04453,,,U,1987,True,N,940.25029,940.25518,06/29/87,87-M26.7,1987
1560.04455,,,U,1987,True,N,940.25029,940.25518,06/29/87,87-M26.7,1987
1560.04456,,,U,1987,True,N,940.25673,940.25711,06/29/87,87-M25.4,1987
1560.04457,,,U,1987,True,N,940.25673,940.25711,06/29/87,87-M25.4,1987
1560.04458,,,U,1987,True,N,940.25673,940.25711,06/29/87,87-M25.4,1987
1560.04459,,,U,1987,True,N,940.25673,940.25711,06/29/87,87-M25.4,1987
1560.0446,,,U,1987,True,N,940.25673,940.25711,06/29/87,87-M25.4,1987
1560.04461,,,U,1987,True,N,940.25763,,06/29/87,87-N27.3,1987
1560.04462,,,U,1987,True,N,940.25763,,06/29/87,87-N27.3,1987
1560.04463,,,U,1987,True,N,940.25763,,06/29/87,87-N27.3,1987
1560.04464,,,U,1987,True,N,940.25763,,06/29/87,87-N27.3,1987
1560.04465,,,U,1987,True,N,940.25763,,06/29/87,87-N27.3,1987
1560.04466,,,U,1987,True,N,940.2539,,06/29/87,87-O29.1,1987
1560.04467,,,U,1987,True,N,940.2539,,06/29/87,87-O29.1,1987
1560.04468,,,U,1987,True,N,940.2539,,06/29/87,87-O29.1,1987
1560.04469,,,U,1987,True,N,940.2539,,06/29/87,87-O29.1,1987
1560.0447,,,U,1987,True,N,940.2539,,06/29/87,87-O29.1,1987
1560.04471,,,U,1987,True,N,940.2539,,06/29/87,87-O29.1,1987
1560.04472,,,U,1987,True,N,940.2539,,06/29/87,87-O29.1,1987
1560.04473,,,U,1987,True,N,940.25749,910.269,06/29/87,87-O25.2,1987
1560.04474,,,U,1987,True,N,940.25749,910.269,06/29/87,87-O25.2,1987
1560.04475,,,U,1987,True,N,940.25749,910.269,06/29/87,87-O25.2,1987
1560.04476,,,U,1987,True,N,940.25749,910.269,06/29/87,87-O25.2,1987
1560.04477,,,U,1987,True,N,940.25749,910.269,06/29/87,87-O25.2,1987
1560.04478,,,U,1987,True,N,940.25749,910.269,06/29/87,87-O25.2,1987
1560.04479,,,U,1987,True,N,940.25768,,06/29/87,87-N23.2,1987
1560.0448,,,U,1987,True,N,940.25768,,06/29/87,87-N23.2,1987
1560.04481,,,U,1987,True,N,940.25723,,06/03/87,87-M29.1,1987
1560.04482,,,U,1987,True,N,940.25723,,06/03/87,87-M29.1,1987
1560.04483,,,U,1987,True,N,940.25723,,06/03/87,87-M29.1,1987
1560.04484,,,U,1987,True,N,940.25723,,06/03/87,87-M29.1,1987
1560.04485,,,U,1987,True,N,940.25723,,06/03/87,87-M29.1,1987
1560.04486,,,U,1987,True,N,940.25723,,06/03/87,87-M29.1,1987
1560.04487,,,U,1987,True,N,940.25772,,07/01/87,87-N30.4,1987
1560.04488,,,U,1987,True,N,940.25772,,07/01/87,87-N30.4,1987
1560.04489,,,U,1987,True,N,940.25772,,07/01/87,87-N30.4,1987
1560.0449,,,U,1987,True,N,940.25772,,07/01/87,87-N30.4,1987
1560.04491,,,U,1987,True,N,940.25772,,07/01/87,87-N30.4,1987
